"5689","LESCO","Okara 4th","Okara","Gogera","Okara","Gogera","Bahaddar Nagar","53907","08-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Village Bahadur Nagar"
"5690","LESCO","SKP","SKP Rural","K/Wala","SKP","Sharqpur Road","Bularkey","089704","08-02-2022","09:00","15:00","Area Planning / Bifurcation of 11-KV Bulerky (EM) Feeder & 11-KV Sharaqpur Road (EM) Feeder from 132-KV Sharaqpur Road Grid Station 11-KV Bulerky (EM) Feeder","Village BulerkyGujjar Pura"
"5691","LESCO","Okara 4th","Okara","Gogera","Okara","Gogera","Burj Jeeway Khan","53908","08-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Village Burj Jeway Khan"
"5692","LESCO","Kasur","Kot Radha Kishan","KRK-I","Kasur","Kot Radha Kishan","City –I","85003","08-02-2022","09:00","0.625","Work Order No. 08-20-0011Starting Date 10-2020 Bifurcation of 11kV City-II Feeder from 132kV Kot Radha Kishan G/S 11kV Zaffarkay (P)% age of work Completed 40%","KRK City"
"5693","LESCO","Kasur","Kot Radha Kishan","KRK-I","Kasur","Kot Radha Kishan","City –II","85004","08-02-2022","09:00","0.625","Work Order No. 08-20-0011Starting Date 10-2020 Bifurcation of 11kV City-II Feeder from 132kV Kot Radha Kishan G/S 11kV Zaffarkay (P)% age of work Completed 40%","KRK Rural"
"5694","LESCO","Okara 4th","Okara","Okara Rural","Okara","Gogera","Distirct Jail Okara","","08-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Independent"
"5695","LESCO","Kasur","Kot Radha Kishan","KRK-I","Kasur","Kot Radha Kishan","Dry Port","","08-02-2022","09:00","0.625","Work Order No. 08-20-0011Starting Date 10-2020 Bifurcation of 11kV City-II Feeder from 132kV Kot Radha Kishan G/S 11kV Zaffarkay (P)% age of work Completed 40%","Dry Port"
"5696","LESCO","Fifth","Cantt","Guldasht Town","south","Ghazi Grid","Express","98724","08-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Express"
"5697","LESCO","Okara 4th","Okara","Ravi","Okara","Gogera","Fateh Pur","53904","08-02-2022","09:00","0.625","Area Planning / Bifurcation/Load Shifting of 11 KV Saddar Gogera & 11 KV Jandraka From 132 KV Sadar Gogeera G/S,11 KV Ghous & 11 KV Satghara From 132 KV Renala Khurd G/S, 11 KV Kund Bohar From 132 KV Daula Chuchak G/S 11 KV SADDAR GOGERA (EM) Feeder from 132 KV Gogera G/S","Village Fateh Pur"
"5698","LESCO","Kasur","Chunian","KanganPur West","Kasur","Kangan Pur","Gandhi Roop Singh","30301","08-02-2022","09:00","0.625","Work Order No.10-19-0022Starting Date 06-2020Area Planning / Bifurcation of 11kV PLU feeder from Khudian G/S and 11kV Kalas Feeder emanating from 132kV Kanganpur Grid Station 11kV Kalas (EM) for Dismentlement% age of work Completed 80%","Rural Area"
"5699","LESCO","Third","Mughal pura","Taj Pura","south","Ghazi Grid","Ghazi Abad","98701","08-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Ghazi Abad"
"5700","LESCO","Kasur","Phool Nagar","Model Division","ELR","Sarfraz Nagar","Golden","73714","08-02-2022","09:00","0.625","D/W M/S MEEZAN BEVERAGES PVT LTD.","Ind"
"5701","LESCO","Fifth","Cantt","Guldasht Town","south","Ghazi Grid","Guldasht Town","98706","08-02-2022","","","D/W of Emploee Old Age Benefits Institution Hotel & Mixed use Development at Plot No. B Survey Ranger H/Q Lahore 10%","Guldasht Town"
"5702","LESCO","Kasur","Kot Radha Kishan","KRK-I","Kasur","Kot Radha Kishan","Hundal","85006","08-02-2022","09:00","0.625","Work Order No. 08-20-0011Starting Date 10-2020 Bifurcation of 11kV City-II Feeder from 132kV Kot Radha Kishan G/S 11kV Zaffarkay (P)% age of work Completed 40%","Village Hundal"
