"6182","LESCO","Kasur","Chunian","Chunian Rural","Kasur","Chunian","Muhammadi Pura","25410","14-02-2022","09:00","0.625","Work Order No.NilStarting Date 10-2021D/W M/S Punjab Chunian Industrial Estate% age of work Completed 50%Work Order No.11-18-0041Starting Date 08-2020Area Planning / Bifurcation of 11kV New Mandi feeder from 132kV Pattoki G/S , 11kV Changa Manga feeder from 132kV Chunian G/S and 11kV New Changa Manga feeder from 132kV Kot Radha Kishan G/S11KV Bhagoki (P) Feeder for dismentlement% age of work Completed 90%","Village Muhammadi Pura"
"6183","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Nishtar Road","90202","14-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Ram GarhGujranwala Road"
"6184","LESCO","Kasur","Chunian","Chunian City","Kasur","Chunian","Noshera","25407","14-02-2022","09:00","0.625","Work Order No.NilStarting Date 10-2021D/W M/S Punjab Chunian Industrial Estate% age of work Completed 50%Work Order No.11-18-0041Starting Date 08-2020Area Planning / Bifurcation of 11kV New Mandi feeder from 132kV Pattoki G/S , 11kV Changa Manga feeder from 132kV Chunian G/S and 11kV New Changa Manga feeder from 132kV Kot Radha Kishan G/S11KV Bhagoki (P) Feeder for dismentlement% age of work Completed 90%","village Noshera"
"6185","LESCO","NNS","Shahkot","Panwan","SKP","Shahkot","S-3","19208","14-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-2021.","Meli Burji"
"6186","LESCO","NNS","Shahkot","Shahkot Gulistan","SKP","Shahkot","Sandal Bar Textile","19216","14-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-2021.","Independent"
"6187","LESCO","Kasur","Phool  Nagar","Jumber","ELR / South","Bhai Pheru","Shabbir Paper Mills","","14-02-2022","09:00","0.625","1. M/S FARAS COMBINE MARKETING COMPANY PVT. LTD. ELR                                            2. Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25% SOUTH","Independent"
"6188","LESCO","NNS","Shahkot","Shahkot Gulistan","SKP","Shahkot","Shadab Textile","19219","14-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-2021.","Independent"
"6189","LESCO","Kasur","Model","Model","south","Bhai Pheru","Shahpur","1521","14-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25%","Domestic"
"6190","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Shesh Mehal","90209","14-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Moh. Shish MahalGRW Road"
"6191","LESCO","NNS","Shahkot","Shahkot     City","SKP","Shahkot","Shumas","19226","14-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-2021.","Independent"
"6192","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Spectrum Plastic","90207","14-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Independent"
"6193","LESCO","NNS","Shahkot","Shahkot Gulistan","SKP","Shahkot","Suraj Textile","19212","14-02-2022","09:00","15:00","EOL From 4000-KW to 4825-KW  in the Name of Crescent Cotton/Sugar Mills (Pvt) LTD at Ch # 44-RB Kotla Kahlowan Shahkot App # 1028/EOL/B-3 Dated 18-03-2021.","Independent"
"6194","LESCO","Kasur","Phool  Nagar","Jumber","south","Bhai Pheru","United","","14-02-2022","09:00","0.625","Deposit Work for EOL in the name of Zephyr Textile (Ltd) at 63-KM Multan Road Jumber Tehsil Pattoki District Kasur.25%","Independent"
"6195","LESCO","SKP","SKP City","Waris Shah","SKP","SKP Industrial","Waris Shah","90201","14-02-2022","09:00","15:00","New Connection for a Load of 1500-KW in the Name of M/S Star Enterprises at 8-KM Gujranwala Road SKP App #  1116/New dated 17-09-2021","Moh. Fish FarmGujranwala Road"
